video,species,maxn,minutes,file,time_in_file,viewer
20190115_SE09_C3,Acanthurus monroviae,1,21.73333333,GP010298,00:12:45,Liliana Colman
20190115_SE09_C3,Cephalopholis nigri,4,26.21666667,GP010298,00:17:14,Liliana Colman
20190115_SE09_C3,Canthigaster supramacula,3,26.61666667,GP010298,00:17:38,Liliana Colman
20190115_SE09_C3,Sparisoma choati,3,31.11666667,GP020298,00:04:27,Liliana Colman
20190115_SE09_C3,Cirrhitus atlanticus,1,40.1,GP020298,00:13:26,Liliana Colman
20190115_SE09_C3,Bodianus speciosus,2,40.66666667,GP020298,00:14:00,Liliana Colman
20190115_SE09_C3,Lethrinus atlanticus,5,45.15,GP030298,00:00:48,Liliana Colman
20190115_SE09_C3,Bodianus speciosus,3,49.63333333,GP030298,00:05:17,Liliana Colman
20190115_SE09_C3,Cantherhines pullus,2,56.46666667,GP030298,00:12:07,Liliana Colman
20190115_SE09_C3,Coris atlantica,2,57.15,GP030298,00:12:48,Liliana Colman
20190115_SE09_C3,Balistes punctatus,1,66.6,GP040298,00:04:34,Liliana Colman
20190115_SE09_C3,Carangoides bartholomaei,1,72.91666667,GP040298,00:10:53,Liliana Colman
20181212_OO03_C8,Paguroidea,1,7.016666667,GOPR0291,00:16:01,Liliana Colman
20181212_OO03_C8,Caranx lugubris,1,9.833333333,GP010291,00:01:09,Liliana Colman
20181212_OO03_C8,NA1,1,22.06666667,GP010291,00:13:23,Liliana Colman
20181212_OO03_C8,Bothus sp.,1,23.6,GP010291,00:14:55,Liliana Colman
20181212_OO03_C8,Mullus surmuletus,2,30.01666667,GP020291,00:03:39,Liliana Colman
20181212_OO03_C8,Crustacean,1,86.65,GP050291,00:07:14,Liliana Colman
20181212_OO03_C8,Mullus surmuletus,4,87.5,GP050291,00:08:05,Liliana Colman
20181212_OO05_E2,Serranus cabrilla,1,0.05,GOPR0086,00:08:03,Liliana Colman
20181212_OO05_E2,Bodianus speciosus,1,2.45,GP010086,00:01:35,Liliana Colman
20181212_OO05_E2,Gobiidae,2,4.4,GP010086,00:03:32,Liliana Colman
20181212_OO05_E2,Crustacean,1,7,GP010086,00:06:08,Liliana Colman
20181212_OO05_E2,Gobiidae,4,7,GP010086,00:06:08,Liliana Colman
20181212_OO05_E2,Dactylopterus volitans,1,15.58333333,GP020086,00:05:51,Liliana Colman
20181212_OO05_E2,Crustacean,1,27.35,GP010086,00:06:08,Liliana Colman
20181212_OO05_E2,Hypleurochilus aequipinnis,3,35.9,GP040086,00:08:26,Liliana Colman
20181212_OO05_E2,NA1,1,37.23333333,GP050086,00:00:54,Liliana Colman
20181212_OO05_E2,NA1,2,50.68333333,GP060086,00:05:29,Liliana Colman
20181212_OO05_E2,Serranus cabrilla,2,57.58333333,GP070086,00:03:31,Liliana Colman
20181212_OO05_E2,Caranx crysos,1,61.41666667,GP070086,00:07:21,Liliana Colman
20181212_OO05_E2,Sphyraena barracuda,1,69.68333333,GP080086,00:06:45,Liliana Colman
20181212_OO06_D7,Crustacean,1,10.78333333,GP010039,00:00:48,Liliana Colman
20181212_OO06_D7,Serranus pulcher,3,13.85,GP010039,00:03:52,Liliana Colman
20181212_OO06_D7,Caranx crysos,1,17.16666667,GP010039,00:07:11,Liliana Colman
20181212_OO06_D7,Serranus cabrilla,1,27.91666667,GP020039,00:00:14,Liliana Colman
20181212_OO06_D7,Caranx crysos,2,36.4,GP020039,00:08:43,Liliana Colman
20181212_OO06_D7,Carangoides bartholomaei,8,36.43333333,GP020039,00:08:45,Liliana Colman
20181212_OO06_D7,NA1,2,40.93333333,GP020039,00:13:15,Liliana Colman
20181212_OO06_D7,Rypticus saponaceus,1,58.28333333,GP030039,00:12:54,Liliana Colman
20181212_OO06_D7,NA2,1,99.75,GP060039,00:01:16,Liliana Colman
20181212_OO08_A9,Caranx crysos,1,6.783333333,GOPR0034,00:14:22,Liliana Colman
20181212_OO08_A9,Carangoides bartholomaei,1,21.76666667,GP010034,00:11:40,Liliana Colman
20181212_OO08_A9,Carangoides bartholomaei,3,35.83333333,GP020034,00:08:03,Liliana Colman
20181212_OO08_A9,Caranx lugubris,1,45.95,GP030034,00:00:29,Liliana Colman
20181212_OO09_B1,NA1,10,0.25,GP015842,00:01:00,Liliana Colman
20181212_OO09_B1,Caranx crysos,1,0.633333333,GP015842,00:01:23,Liliana Colman
20181212_OO09_B1,NA1,12,2,GP015842,00:02:45,Liliana Colman
20181212_OO09_B1,Chelonia mydas,1,8.716666667,GP025842,00:00:36,Liliana Colman
20181212_OO09_B1,Seriola rivoliana,1,8.833333333,GP025842,00:00:43,Liliana Colman
20181212_OO09_B1,NA1,50,10.71666667,GP025842,00:02:36,Liliana Colman
20181212_OO09_B1,Acanthostracion guineensis,2,16.9,GP025842,00:08:47,Liliana Colman
20181212_OO09_B1,Carangoides bartholomaei,1,18.15,GP035842,00:01:10,Liliana Colman
20181212_OO09_B1,Carangoides bartholomaei,2,32.21666667,GP045842,00:06:22,Liliana Colman
20181212_OO09_B1,NA2,1,51.71666667,GP065842,00:08:08,Liliana Colman
20181212_OO09_B1,Caranx crysos,2,55.36666667,GP075842,00:02:55,Liliana Colman
20181212_OO09_B1,NA3,1,62.68333333,GP085842,00:01:22,Liliana Colman
20181212_SO01_A9,Bothus sp.,1,0.066666667,GOPR0033,00:08:24,Liliana Colman
20181212_SO01_A9,Paranthias furcifer,7,1.066666667,GOPR0033,00:09:24,Liliana Colman
20181212_SO01_A9,Lethrinus atlanticus,1,10.38333333,GP010033,00:01:02,Liliana Colman
20181212_SO01_A9,Hypanus rudis,1,13.53333333,GP010033,00:04:11,Liliana Colman
20181212_SO01_A9,Sparisoma choati,1,22.13333333,GP010033,00:12:47,Liliana Colman
20181212_SO01_A9,Mulloidichthys martinicus,1,30.1,GP020033,00:03:04,Liliana Colman
20181212_SO01_A9,Paranthias furcifer,9,42.25,GP020033,00:15:13,Liliana Colman
20181212_SO01_A9,Sardinella sp.,15,42.63333333,GP020033,00:15:36,Liliana Colman
20181212_SO01_A9,Sphyraena barracuda,1,43,GP020033,00:15:58,Liliana Colman
20181212_SO01_A9,Paranthias furcifer,11,43.45,GP020033,00:16:25,Liliana Colman
20181212_SO01_A9,NA1,1,43.76666667,GP020033,00:16:44,Liliana Colman
20181212_SO01_A9,Acanthurus monroviae,1,44.4,GP020033,00:17:22,Liliana Colman
20181212_SO01_A9,Balistes punctatus,1,44.55,GP020033,00:17:31,Liliana Colman
20181212_SO01_A9,Lethrinus atlanticus,2,46.95,GP030033,00:02:14,Liliana Colman
20181212_SO01_A9,Caranx crysos,1,48.13333333,GP030033,00:03:25,Liliana Colman
20181212_SO01_A9,Acanthurus monroviae,2,50.06666667,GP030033,00:05:21,Liliana Colman
20181212_SO01_A9,Sparisoma choati,1,54.15,GP010033,00:12:47,Liliana Colman
20181212_SO01_A9,Sphyraena barracuda,2,59.78333333,GP030033,00:15:04,Liliana Colman
20181212_SO01_A9,NA1,1,65.06666667,GP020033,00:16:44,Liliana Colman
20181212_SO01_A9,Carangoides bartholomaei,1,65.4,GP040033,00:03:00,Liliana Colman
20181212_SO02_C8,Serranus pulcher,1,1.1,GOPR0289,00:11:26,Liliana Colman
20181212_SO02_C8,NA1,1,3.033333333,GOPR0289,00:13:22,Liliana Colman
20181212_SO02_C8,Caranx crysos,1,3.733333333,GOPR0289,00:14:04,Liliana Colman
20181212_SO02_C8,NA2,1,5.85,GOPR0289,00:16:11,Liliana Colman
20181212_SO02_C8,Balistes punctatus,1,16.9,GP010289,00:09:33,Liliana Colman
20181212_SO02_C8,NA3,1,18,GP010289,00:10:39,Liliana Colman
20181212_SO02_C8,Lethrinus atlanticus,1,25.15,GP020289,00:00:07,Liliana Colman
20181212_SO02_C8,NA3,1,56.43333333,GP010289,00:10:39,Liliana Colman
20181212_SO02_C8,NA4,3,66.16666667,GP040289,00:05:46,Liliana Colman
20181212_SO02_C8,Acanthurus monroviae,6,76.16666667,GP040289,00:15:46,Liliana Colman
20181212_SO02_C8,Bodianus speciosus,3,76.16666667,GP040289,00:15:46,Liliana Colman
20181212_SO03_D7,Crustacean1,3,12.08333333,GP010037,00:03:43,Liliana Colman
20181212_SO03_D7,Crustacean2,1,22.78333333,GP010037,00:14:25,Liliana Colman
20181212_SO03_D7,Caranx crysos,1,34.01666667,GP020037,00:07:57,Liliana Colman
20181212_SO03_D7,Carangoides bartholomaei,1,39.05,GP020037,00:12:59,Liliana Colman
20181212_SO03_D7,NA1,1,40.7,GP020037,00:14:38,Liliana Colman
20181212_SO03_D7,Caranx crysos,2,40.78333333,GP020037,00:14:43,Liliana Colman
20181212_SO03_D7,Carangoides bartholomaei,3,41.73333333,GP020037,00:15:40,Liliana Colman
20181212_SO03_D7,Dactylopterus volitans,1,68.98333333,GP040037,00:07:31,Liliana Colman
20181212_SO03_D7,Bothus sp.,1,69.03333333,GP040037,00:07:34,Liliana Colman
20181212_SO03_D7,Acanthostracion guineensis,1,73.3,GP040037,00:11:50,Liliana Colman
20181212_SO03_D7,NA2,1,77.2,GP040037,00:15:44,Liliana Colman
20181212_SO05_A2,Coris atlantica,2,0.016666667,GOPR0032,00:13:35,Liliana Colman
20181212_SO05_A2,Carangoides bartholomaei,1,0.416666667,GOPR0032,00:13:59,Liliana Colman
20181212_SO05_A2,Rypticus saponaceus,1,1.066666667,GOPR0032,00:14:38,Liliana Colman
20181212_SO05_A2,Coris atlantica,3,1.833333333,GOPR0032,00:15:24,Liliana Colman
20181212_SO05_A2,Ophichthus ophis,1,3.85,GOPR0032,00:17:25,Liliana Colman
20181212_SO05_A2,Sparisoma sp.,5,4.45,GP010032,00:00:20,Liliana Colman
20181212_SO05_A2,Bodianus speciosus,1,7.333333333,GP010032,00:03:13,Liliana Colman
20181212_SO05_A2,Mulloidichthys martinicus,2,8.983333333,GP010032,00:04:52,Liliana Colman
20181212_SO05_A2,Sphyraena barracuda,1,16.98333333,GP010032,00:12:52,Liliana Colman
20181212_SO05_A2,Acanthurus monroviae,1,17.15,GP010032,00:13:02,Liliana Colman
20181212_SO05_A2,Epinephelus adscensionis,1,26,GP020032,00:04:12,Liliana Colman
20181212_SO05_A2,Caranx sp.,2,32.25,GP020032,00:10:27,Liliana Colman
20181212_SO05_A2,Mulloidichthys martinicus,18,35.21666667,GP020032,00:13:25,Liliana Colman
20181212_SO05_A2,Taeniurops grabatus,1,63.28333333,GP040032,00:06:07,Liliana Colman
20181212_SO06_C8,Carangoides bartholomaei,2,25.66666667,GP010290,00:16:55,Liliana Colman
20181212_SO06_C8,NA1,1,43.53333333,GP040290,00:01:46,Liliana Colman
20181212_SO06_C8,Lethrinus atlanticus,1,45.81666667,GP030290,00:01:44,Liliana Colman
20181212_SO06_C8,Caranx lugubris,1,56.51666667,GP030290,00:12:25,Liliana Colman
20181212_SO06_C8,Caranx crysos,1,56.51666667,GP030290,00:12:26,Liliana Colman
20181212_SO06_C8,Xyrichtys novacula,1,58.58333333,GP020290,00:03:38,Liliana Colman
20181212_SO06_C8,Xyrichtys novacula,2,58.9,GP030290,00:14:48,Liliana Colman
20181212_SO06_C8,NA1,1,62.85,GP040290,00:01:46,Liliana Colman
20181212_SO06_C8,Lethrinus atlanticus,1,72.98333333,GP030290,00:01:44,Liliana Colman
20181212_SO06_C8,Caranx crysos,1,76.18333333,GP030290,00:12:26,Liliana Colman
20181212_SO08_E2,Serranus pulcher,1,0,GP010085,00:00:53,Liliana Colman
20181212_SO08_E2,NA1,2,0,GP010085,00:00:53,Liliana Colman
20181212_SO08_E2,Heteroconger longissimus,7,0,GP010085,00:00:53,Liliana Colman
20181212_SO08_E2,Labrisomus nuchipinnis,1,0.183333333,GP010085,00:01:04,Liliana Colman
20181212_SO08_E2,Serranus pulcher,2,2.35,GP010085,00:03:14,Liliana Colman
20181212_SO08_E2,Caranx crysos,1,5.35,GP010085,00:06:14,Liliana Colman
20181212_SO08_E2,Caranx crysos,2,6.483333333,GP010085,00:07:22,Liliana Colman
20181212_SO08_E2,Serranus pulcher,3,11.91666667,GP020085,00:03:56,Liliana Colman
20181212_SO08_E2,Elagatis bipinnulata,1,15.83333333,GP020085,00:07:51,Liliana Colman
20181212_SO08_E2,Sphyraena barracuda,1,59.81666667,GP070085,00:07:30,Liliana Colman
20181212_SO09_D7,Canthigaster supramacula,1,0.25,GOPR0038,00:11:15,Liliana Colman
20181212_SO09_D7,Serranus pulcher,1,0.5,GOPR0038,00:11:30,Liliana Colman
20181212_SO09_D7,Serranus pulcher,2,10.18333333,GP010038,00:03:30,Liliana Colman
20181212_SO09_D7,Serranus pulcher,3,17.36666667,GP010038,00:10:41,Liliana Colman
20181212_SO09_D7,Serranus pulcher,6,20.68333333,GP010038,00:14:00,Liliana Colman
20181212_SO09_D7,Pagrus pagrus,1,29.66666667,GP020038,00:05:18,Liliana Colman
20181212_SO09_D7,Caranx crysos,2,31.6,GP020038,00:07:14,Liliana Colman
20181212_SO09_D7,Ginglymostoma cirratum,1,39.43333333,GP020038,00:15:04,Liliana Colman
20181212_SO09_D7,Echeneis naucrates,2,39.45,GP020038,00:15:05,Liliana Colman
20181212_SO09_D7,Crustacean,1,39.13333333,GP020038,00:14:46,Liliana Colman
20181212_SO09_D7,Seriola rivoliana,1,102.6166667,GP060038,00:07:31,Liliana Colman
20181213_NO01_C9,Ctenophora,10,1.233333333,GOPR0294,00:09:19,Liliana Colman
20181213_NO01_C9,Sphoeroides marmoratus,1,1.466666667,GOPR0294,00:09:33,Liliana Colman
20181213_NO01_C9,Sphoeroides marmoratus,2,2.316666667,GOPR0294,00:10:24,Liliana Colman
20181213_NO01_C9,Dactylopterus volitans,2,26.33333333,GP010294,00:16:44,Liliana Colman
20181213_NO01_C9,Sphoeroides marmoratus,3,29.11666667,GP020294,00:01:50,Liliana Colman
20181213_NO01_C9,Balistes capriscus,1,40.21666667,GP020294,00:12:56,Liliana Colman
20181213_NO01_C9,Balistes capriscus,2,48.18333333,GP030294,00:03:13,Liliana Colman
20181213_NO01_C9,Carangoides bartholomaei,3,62.86666667,GP040294,00:00:13,Liliana Colman
20181213_NO02_E2,Xyrichtys novacula,5,0.083333333,GOPR0089,00:07:40,Liliana Colman
20181213_NO02_E2,Serranus pulcher,1,0.583333333,GOPR0089,00:08:10,Liliana Colman
20181213_NO02_E2,Xyrichtys novacula,6,1.983333333,GP010089,00:00:42,Liliana Colman
20181213_NO02_E2,Sphoeroides marmoratus,1,7.35,GP010089,00:06:04,Liliana Colman
20181213_NO02_E2,Caranx crysos,1,7.9,GP010089,00:06:37,Liliana Colman
20181213_NO02_E2,Serranus pulcher,2,11.73333333,GP020089,00:01:35,Liliana Colman
20181213_NO02_E2,NA1,5,12.73333333,GP020089,00:02:35,Liliana Colman
20181213_NO02_E2,Carangoides bartholomaei,4,13.16666667,GP020089,00:03:01,Liliana Colman
20181213_NO02_E2,Ginglymostoma cirratum,1,17.4,GP020089,00:07:15,Liliana Colman
20181213_NO02_E2,Echeneis naucrates,1,17.65,GP020089,00:07:30,Liliana Colman
20181213_NO02_E2,Lutjanus agennes,1,43.28333333,GP050089,00:06:32,Liliana Colman
20181213_NO02_E2,Lethrinus atlanticus,1,56.56666667,GP070089,00:02:05,Liliana Colman
20181213_NO02_E2,Aluterus scriptus,1,69.33333333,GP080089,00:05:59,Liliana Colman
20181213_NO03_A3,Octopus vulgaris,1,0.166666667,GOPR0041,00:11:20,Liliana Colman
20181213_NO03_A3,Caranx crysos,1,1.116666667,GOPR0041,00:12:17,Liliana Colman
20181213_NO03_A3,Serranus pulcher,1,2.266666667,GOPR0041,00:13:26,Liliana Colman
20181213_NO03_A3,Paguroidea,1,3.833333333,GOPR0041,00:15:00,Liliana Colman
20181213_NO03_A3,Serranus pulcher,2,9.7,GP010041,00:03:11,Liliana Colman
20181213_NO03_A3,Sphoeroides marmoratus,1,10.51666667,GP010041,00:04:00,Liliana Colman
20181213_NO03_A3,Carangoides bartholomaei,1,14.76666667,GP010041,00:08:15,Liliana Colman
20181213_NO03_A3,Bothus sp.,1,32.1,GP020041,00:07:54,Liliana Colman
20181213_NO03_A3,Bothus sp.,2,33.45,GP020041,00:09:15,Liliana Colman
20181213_NO03_A3,Caranx crysos,3,65.01666667,GP040041,00:05:27,Liliana Colman
20181213_NO04_E2,Elagatis bipinnulata,1,2.116666667,GP010088,00:06:04,Liliana Colman
20181213_NO04_E2,Serranus cabrilla,1,5.016666667,GP020088,00:00:06,Liliana Colman
20181213_NO04_E2,Sphoeroides marmoratus,1,13.48333333,GP020088,00:08:34,Liliana Colman
20181213_NO04_E2,Xyrichtys novacula,1,15.25,GP030088,00:01:28,Liliana Colman
20181213_NO04_E2,Balistes capriscus,1,17.43333333,GP030088,00:03:39,Liliana Colman
20181213_NO04_E2,Dactylopterus volitans,1,42.35,GP060088,00:01:58,Liliana Colman
20181213_NO04_E2,Sphyraena barracuda,1,62.46666667,GP080088,00:04:21,Liliana Colman
20181213_NO05_D1,Balistes capriscus,1,0.05,GOPR0042,00:08:18,Liliana Colman
20181213_NO05_D1,Caranx crysos,5,8.583333333,GOPR0042,00:16:50,Liliana Colman
20181213_NO05_D1,Caranx crysos,9,9.4,GOPR0042,00:17:39,Liliana Colman
20181213_NO05_D1,Dactylopterus volitans,1,11.95,GP010042,00:02:31,Liliana Colman
20181213_NO05_D1,Sphoeroides marmoratus,1,17.9,GP010042,00:08:28,Liliana Colman
20181213_NO05_D1,Serranus pulcher,2,39.26666667,GP020042,00:12:09,Liliana Colman
20181213_NO05_D1,Elagatis bipinnulata,2,49.9,GP030042,00:05:06,Liliana Colman
20181213_NO05_D1,Diodon holocanthus,1,54.93333333,GP030042,00:10:08,Liliana Colman
20181213_NO05_D1,Serranus pulcher,3,59.85,GP030042,00:15:03,Liliana Colman
20181213_NO05_D1,Sphyrna lewini,1,79.45,GP040042,00:16:58,Liliana Colman
20181213_NO05_D1,Diodon holocanthus,2,79.46666667,GP040042,00:16:59,Liliana Colman
20181213_NO05_D1,Balistes capriscus,2,85.25,GP050042,00:05:05,Liliana Colman
20181213_NO05_D1,Bothus sp.,1,92.76666667,GP050042,00:12:36,Liliana Colman
20181213_NO06_D1,Xyrichtys novacula,1,0.15,GOPR0043,00:11:29,Liliana Colman
20181213_NO06_D1,Serranus pulcher,1,0.25,GOPR0043,00:11:35,Liliana Colman
20181213_NO06_D1,Serranus pulcher,2,0.65,GOPR0043,00:11:59,Liliana Colman
20181213_NO06_D1,Serranus pulcher,3,1.366666667,GOPR0043,00:12:42,Liliana Colman
20181213_NO06_D1,Serranus pulcher,4,1.533333333,GOPR0043,00:12:52,Liliana Colman
20181213_NO06_D1,NA1,3,3.383333333,GOPR0043,00:14:43,Liliana Colman
20181213_NO06_D1,Caranx crysos,1,7.95,GP010043,00:01:36,Liliana Colman
20181213_NO06_D1,Dactylopterus volitans,1,10.7,GP010043,00:04:21,Liliana Colman
20181213_NO06_D1,Sphoeroides marmoratus,1,19.38333333,GP010043,00:13:02,Liliana Colman
20181213_NO06_D1,Diodon holocanthus,1,21.88333333,GP010043,00:15:32,Liliana Colman
20181213_NO06_D1,Dactylopterus volitans,1,41.96666667,GP010043,00:04:21,Liliana Colman
20181213_NO07_C9,Serranus pulcher,3,0,GOPR0293,00:07:40,Liliana Colman
20181213_NO07_C9,Dactylopterus volitans,1,13.71666667,GP010293,00:03:42,Liliana Colman
20181213_NO07_C9,Bothus sp.,1,13.98333333,GP010293,00:03:58,Liliana Colman
20181213_NO07_C9,Serranus pulcher,4,20.6,GP010293,00:10:35,Liliana Colman
20181213_NO07_C9,Carangoides bartholomaei,11,27.83333333,GP020293,00:00:08,Liliana Colman
20181213_NO07_C9,Serranus pulcher,5,31.91666667,GP020293,00:04:13,Liliana Colman
20181213_NO07_C9,Aluterus scriptus,1,35.91666667,GP020293,00:08:13,Liliana Colman
20181213_NO07_C9,NA1,2,39.98333333,GP020293,00:12:17,Liliana Colman
20181213_NO07_C9,Sphoeroides marmoratus,1,44.83333333,GP020293,00:17:08,Liliana Colman
20181213_NO07_C9,Chilomycterus spinosus mauretanicus,1,53.95,GP030293,00:08:34,Liliana Colman
20181213_NO07_C9,Crustacean,1,48.5,GP030293,00:03:07,Liliana Colman
20181213_NO07_C9,Serranus pulcher,7,80.11666667,GP040293,00:17:03,Liliana Colman
20181213_NO07_C9,Caranx crysos,1,89.58333333,GP050293,00:08:50,Liliana Colman
20181213_NO08_B8,NA1,2,0.083333333,GOPR5844,00:07:20,Liliana Colman
20181213_NO08_B8,NA2,1,0.083333333,GOPR5844,00:07:20,Liliana Colman
20181213_NO08_B8,Acanthurus monroviae,2,0.216666667,GOPR5844,00:07:28,Liliana Colman
20181213_NO08_B8,Coris atlantica,1,0.233333333,GOPR5844,00:07:29,Liliana Colman
20181213_NO08_B8,Acanthurus monroviae,3,2.95,GP015844,00:01:20,Liliana Colman
20181213_NO08_B8,NA1,3,4.8,GP015844,00:03:11,Liliana Colman
20181213_NO08_B8,Acanthurus monroviae,4,5.15,GP015844,00:03:32,Liliana Colman
20181213_NO08_B8,Carangoides bartholomaei,3,16.18333333,GP025844,00:05:42,Liliana Colman
20181213_NO08_B8,Coris atlantica,3,27.01666667,GP035844,00:07:40,Liliana Colman
20181213_NO08_B8,Acanthurus monroviae,5,52.61666667,GP065844,00:06:40,Liliana Colman
20181213_NO08_B8,Lethrinus atlanticus,1,70.08333333,GP085844,00:06:24,Liliana Colman
20181213_NO08_B8,Sparisoma choati,1,70.83333333,GP085844,00:07:09,Liliana Colman
20181213_NO08_B8,Lutjanus endecacanthus,1,28.4,GP095844,00:00:11,Liliana Colman
20181213_NO08_B8,Lethrinus atlanticus,2,28.48333333,GP095844,00:00:16,Liliana Colman
20181213_NO09_A3,Heteroconger longissimus,33,0,GOPR0040,00:10:08,Liliana Colman
20181213_NO09_A3,Serranus cabrilla,1,0,GOPR0040,00:10:08,Liliana Colman
20181213_NO09_A3,Lethrinus atlanticus,2,1.766666667,GOPR0040,00:11:54,Liliana Colman
20181213_NO09_A3,Serranus cabrilla,2,3.516666667,GOPR0040,00:13:39,Liliana Colman
20181213_NO09_A3,Acanthostracion notacanthus,1,4.483333333,GOPR0040,00:14:37,Liliana Colman
20181213_NO09_A3,Dactylopterus volitans,2,15.93333333,GP010040,00:08:23,Liliana Colman
20181213_NO09_A3,Sphoeroides marmoratus,1,19.85,GP010040,00:12:18,Liliana Colman
20181213_NO09_A3,Serranus pulcher,1,27.66666667,GP020040,00:02:26,Liliana Colman
20181213_NO09_A3,Diodon holocanthus,1,32.26666667,GP020040,00:07:02,Liliana Colman
20181213_NO09_A3,Chelonia mydas,1,44.7,GP030040,00:01:47,Liliana Colman
20181213_NO09_A3,Caranx crysos,1,62.25,GP040040,00:01:39,Liliana Colman
20181213_NO10_B8,Sphoeroides marmoratus,1,0,GOPR5845,00:08:30,Liliana Colman
20181213_NO10_B8,Serranus pulcher,1,0,GOPR5845,00:08:30,Liliana Colman
20181213_NO10_B8,Serranus pulcher,2,5.05,GP015845,00:04:41,Liliana Colman
20181213_NO10_B8,Sphoeroides marmoratus,2,12.58333333,GP025845,00:03:21,Liliana Colman
20181213_NO10_B8,Caranx crysos,1,14.1,GP025845,00:04:52,Liliana Colman
20181213_NO10_B8,Caranx crysos,9,43.88333333,GP055845,00:08:03,Liliana Colman
20181213_NO10_B8,Pagrus caeruleostictus,2,45.38333333,GP065845,00:00:41,Liliana Colman
20181213_OO01_D1,Serranus pulcher,5,0,GOPR0041,00:06:50,Liliana Colman
20181213_OO01_D1,Xyrichtys novacula,1,1.833333333,GOPR0041,00:08:40,Liliana Colman
20181213_OO01_D1,Caranx crysos,1,5.783333333,GOPR0041,00:12:37,Liliana Colman
20181213_OO01_D1,Carangoides bartholomaei,1,6.283333333,GOPR0041,00:13:07,Liliana Colman
20181213_OO01_D1,Rypticus saponaceus,1,13.71666667,GP010041,00:02:51,Liliana Colman
20181213_OO01_D1,Caranx crysos,2,22.16666667,GP010041,00:11:18,Liliana Colman
20181213_OO01_D1,Xyrichtys novacula,3,28.16666667,GP010041,00:17:18,Liliana Colman
20181213_OO01_D1,Sphoeroides marmoratus,1,34.16666667,GP020041,00:05:36,Liliana Colman
20181213_OO01_D1,Eretmochelys imbricata,1,30.06666667,GP020041,00:01:30,Liliana Colman
20181213_OO01_D1,Serranus cabrilla,1,46.65,GP030041,00:00:23,Liliana Colman
20181213_OO01_D1,Heteroconger longissimus,3,62.8,GP030041,00:16:32,Liliana Colman
20181213_OO01_D1,Xyrichtys novacula,3,66,GP010041,00:17:18,Liliana Colman
20181213_OO01_D1,Bothus sp.,1,71.28333333,GP040041,00:07:19,Liliana Colman
20181213_OO01_D1,Sphyraena barracuda,1,76.71666667,GP040041,00:12:45,Liliana Colman
20181213_OO01_D1,Xyrichtys novacula,1,86.05,GOPR0041,00:08:40,Liliana Colman
20181213_OO01_D1,Serranus pulcher,8,107.1666667,GP060041,00:07:48,Liliana Colman
20181213_OO01_D1,Bothus sp.,2,113.1333333,GP060041,00:13:46,Liliana Colman
20181213_OO02_E10,Crustacean,1,0,GP010087,00:01:13,Liliana Colman
20181213_OO02_E10,Carangoides bartholomaei,2,5.583333333,GP010087,00:06:48,Liliana Colman
20181213_OO02_E10,Crustacean,5,17.38333333,GP030087,00:00:52,Liliana Colman
20181213_OO02_E10,Caranx crysos,1,29.21666667,GP040087,00:03:50,Liliana Colman
